time,reward_energy,reward_comfort,TSupSetHea,CorTRooSetCoo,CorTRooSetHea,NorTRooSetCoo,NorTRooSetHea,SouTRooSetCoo,SouTRooSetHea,EasTRooSetCoo,EasTRooSetHea,WesTRooSetCoo,WesTRooSetHea,res.PFan,res.PHea,res.PCooSen,res.PCooLat,TSupCor.T,TSupEas.T,TSupWes.T,TSupNor.T,TSupSou.T,weaBus.TDryBul,weaBus.relHum,weaBus.HGloHor,TSup.T,TRooAir.y5[1],TRooAir.y3[1],TRooAir.y1[1],TRooAir.y2[1],TRooAir.y4[1]
46800.0,-37418.35319321769,2,280.0,297.15,293.15,300.48241590807226,293.15,297.15,283.61716147517484,297.15,293.15,297.15,293.15,741.9276466024363,36675.97655027996,0.4489963352988234,-0.0,289.6690766877458,292.6351847707815,295.3395067876739,295.55729696436674,280.00033729876657,269.84999999999997,0.63,298.1751497005988,280.0004883524849,293.15359152811396,293.15996576901,292.7326685125079,293.1507345174432,293.1593500684121
50400.0,-34056.758312711514,2,280.0,297.15,293.15,301.032419794027,293.15,297.15,282.8417197673624,297.15,293.15,297.15,293.15,742.2924046910529,33315.63187858931,-1.1659705688480568,-0.0,288.44425923946125,291.809933863106,293.46033154088207,293.727738543763,279.9940197283855,270.95,0.63,206.07762807717899,280.0003396373171,293.15031462944444,293.15716177882814,292.6763335888637,293.15104417919974,293.15946486191336
54000.0,-33827.72388976214,1,280.46002704350894,297.15,293.15,301.4620090680764,293.15,297.15,282.47629479539864,297.15,293.15,297.15,293.15,742.3062970693734,33085.14821820201,0.2693744907589652,-0.0,288.27439111086363,291.89625042016996,292.81841510084104,293.516807230934,280.4590104410423,272.04999999999995,0.61,149.41169590643275,279.99401366261986,293.1509224812609,293.15372901191375,292.70076908672564,293.1500606492554,293.1565113893664
57600.0,-33705.554129929675,1,280.0,297.15,293.15,301.84952990335313,293.15,297.15,283.1029439122047,297.15,293.15,297.15,293.15,742.2951106422572,32963.35254374676,-0.09352445934258269,-0.0,288.29075961727267,291.95531423891055,292.8814353440589,293.4272783159501,280.000177511255,272.04999999999995,0.64,83.12356979405034,280.45901189570986,293.1504005598747,293.150810569651,292.68871727066727,293.14925024785725,293.15159761423433
61200.0,-33541.77831139617,1,280.0,297.15,293.15,301.0972368596351,293.15,297.15,282.4029074867228,297.15,293.15,297.15,293.15,742.29196138963,32799.48916799826,-0.002817991718904889,-0.0,288.22718212865306,291.92729425905117,292.94031678719057,293.2349352572495,279.99996746088857,272.04999999999995,0.6900000000000001,19.704144021739133,280.0001769827163,293.15015693247346,293.1507150381059,292.5487100881047,293.1496614781358,293.14851119604805
64800.0,-39559.84246243172,3,280.96186806490596,297.15,293.15,300.719796153482,293.15,297.15,282.5722050786125,297.15,293.15,297.15,293.15,742.1084074862821,38816.6760091608,1.0580457846361693,-0.0,290.53362768873365,293.53445063101594,294.9756495422249,295.4403538305727,280.96062749078845,272.04999999999995,0.6900000000000001,1.1328124999999996,279.9999674416173,293.15065102921903,293.1528718316584,292.4698772083075,293.1511013761844,293.1516131204243
68400.0,-46796.08337107605,3,282.35792294831697,297.15,293.15,300.3857607016464,293.15,297.15,283.08090895928046,297.15,293.15,297.15,293.15,741.9625045164858,46053.61793463048,0.5029319290859955,-0.0,293.19620569708604,295.6365138115921,297.6775051514714,298.50084238579313,282.3571681823519,271.45,0.72,0.0,280.9606330875539,293.1307640486625,293.1271223785882,292.30309492784636,293.13642521414795,293.131998530638
72000.0,-4498.661494305673,0,281.27177708394436,297.15,293.15,300.5651627082973,293.15,297.15,283.3409587243658,297.15,293.15,297.15,293.15,786.6524195862675,3712.555790575785,-0.5467158563800361,-0.0,293.5731271159981,295.9229841184536,297.88568273802366,298.89359027132923,293.5731271159981,270.95,0.75,0.0,282.3571709023202,293.127384910696,293.11646173295236,292.123505198722,293.1322315569982,293.12255657346105
7200.0,0.004087930090834031,0,280.3664451689253,303.15,285.15,301.40667233333676,285.15,303.15,284.1574845811635,303.15,285.15,303.15,285.15,-2.0800405493885343e-15,0.0,-0.004087930090831951,-0.0,293.15000973641605,293.15001530204376,293.1500189731281,293.1500165191409,293.15001690869815,260.95,0.73,0.0,293.15,293.15,293.15,293.15,293.15,293.15
10800.0,-0.0030652035468607198,0,280.0,303.15,285.15,300.7106526772878,285.15,303.15,283.92296174103996,303.15,285.15,303.15,285.15,-4.996857827770404e-16,0.0,0.0030652035468612194,-0.0,293.150091414822,293.1501370667414,293.1501595470789,293.1501459896542,293.1501571705941,261.45,0.73,0.0,293.15001806470025,292.71494838733815,292.32100897595325,292.1969380648031,292.3623463109791,292.10425414201694
14400.0,0.004468795681930343,0,280.01626188000847,303.15,285.15,300.0243497856601,285.15,303.15,284.83845073787205,303.15,285.15,303.15,285.15,-7.589249495795501e-16,0.0,-0.004468795681929584,-0.0,293.1500002233807,293.1500059160112,293.1500096147087,293.1500068438751,293.15000031261843,262.04999999999995,0.73,0.0,293.1501669516215,292.63966734314846,292.2006768377098,292.0587903974115,292.2513014427657,292.05589426637937
18000.0,0.007982978358054612,0,280.0,303.15,285.15,300.0235696406711,285.15,303.15,284.6158404891779,303.15,285.15,303.15,285.15,-9.05307938637041e-16,0.0,-0.007982978358053706,-0.0,293.1500594761072,293.15009129857856,293.15010653502156,293.15009727161464,293.150107116679,262.04999999999995,0.73,0.0,293.15000200663593,292.5245225097864,292.04144865656156,291.8172171942084,292.0997196497927,291.8862821857023
21600.0,-9897.053561365601,0,280.153665030596,303.15,285.15,300.25035398188675,285.15,303.15,284.8747020266545,303.15,285.15,303.15,285.15,740.7369124965483,9170.873496905902,-14.55684803684937,-0.0,280.3095243417555,280.3095243417555,280.3095243417555,280.3095243417555,280.3095243417555,262.54999999999995,0.73,0.0,293.15011015900467,292.4377433007754,291.9123373354291,291.7266700819234,291.97793011084684,291.74456648153426
25200.0,-13809.684349951536,0,281.8879593133439,303.15,285.15,299.6262581663402,285.15,303.15,285.50833508154216,303.15,285.15,303.15,285.15,740.7194514316272,13069.035093176497,-0.07019465658853875,-0.0,281.8893298616432,281.8893298616432,281.8893298616432,281.8893298616432,281.8893298616432,262.54999999999995,0.73,0.0,280.30945140797587,290.7274021437923,290.2319083007824,290.2014255300179,290.02472842094346,290.1650346011813
28800.0,-61102.260348372394,0,281.29496495455146,297.15,293.15,299.80886140996375,293.15,297.15,285.0364502310959,297.15,293.15,297.15,293.15,740.8587297135062,60359.382447957956,2.019170700926227,-0.0,297.98050964143994,301.93823203332596,305.82582950274457,306.8760784119969,281.2830479806494,262.54999999999995,0.77,0.9078947368421053,281.88932955290863,290.65082581555015,290.1018579425081,290.0772066204273,289.92981806348644,290.06131025387157
32400.0,-45282.04165030102,1,281.10157008567967,297.15,293.15,299.9994160743203,293.15,297.15,284.6590687952234,297.15,293.15,297.15,293.15,740.9321941987953,44540.963040832576,0.14641526965227997,-0.0,292.0747747021768,294.5349788363571,300.0749016348153,300.5495091563103,281.1037019922308,263.15,0.77,53.31263371844244,281.2830585765278,293.1702880363043,293.2305328712839,291.4021961553686,293.25263354116976,293.2422894505081
36000.0,-40999.26029234825,1,280.17554830683525,297.15,293.15,299.8145391531256,293.15,297.15,285.2749785815507,297.15,293.15,297.15,293.15,741.0369119306743,40259.43798105139,-1.214600633815342,-0.0,290.83697589417426,292.5615443678064,298.2388899486378,298.3440683733828,280.1746772517486,264.25,0.71,179.69447154471547,281.10370274611853,293.1972779755513,293.2593505073905,291.8840226159763,293.20060588190455,293.2333194359058
39600.0,-38807.268969799356,2,280.8232390572486,297.15,293.15,298.9185128323094,293.15,297.15,284.3930784159647,297.15,293.15,297.15,293.15,741.246746029643,38065.73195794013,0.290265829586031,-0.0,289.86505119844844,292.23323168496137,297.04616914463423,297.08056007310773,280.8227535045362,266.45,0.6,297.03446808510637,280.1746708869054,293.1583544738945,293.1647006114708,292.09041366914744,293.15852688824725,293.16372175858294
43200.0,-37103.898947940994,2,282.1420227265668,297.15,293.15,298.0639307776355,293.15,297.15,284.67918850156667,297.15,293.15,297.15,293.15,741.5936653543765,36361.88584883827,0.41943374834802055,-0.0,288.9824185875463,292.38776994906254,295.8510732794077,295.7932170528439,282.14126158276673,268.15,0.63,369.4255319148936,280.8227551095595,293.1566091045916,293.1634088574451,292.4251289253826,293.14892431705454,293.1625506465842
46800.0,-37695.5643335023,2,282.30603957287866,297.15,293.15,297.1086408537707,293.15,297.15,285.63608229692665,297.15,293.15,297.15,293.15,741.9277073922872,36953.0555658961,0.5810602139125391,-0.0,289.3831638888241,292.60666639571843,295.27130092407765,295.4877353734393,282.3060898087262,269.84999999999997,0.63,298.1751497005988,282.1412639160505,293.1523738844944,293.16082850718004,292.919236773271,293.1507584154314,293.16083517520053
50400.0,-34507.86736022357,2,283.1826643770549,297.15,293.15,296.28363327042615,293.15,297.15,286.0096829465431,297.15,293.15,297.15,293.15,742.2924251508036,33766.6654931603,-1.0905580875245824,-0.0,288.07916964914523,291.77121357480104,293.4008058427597,293.66716910397184,283.17367667278637,270.95,0.63,206.07762807717899,282.30609284812675,293.1504146738646,293.1566637820752,292.88151531286337,293.15109824576246,293.1588279194612
54000.0,-33808.73079823479,1,281.41921153567023,297.15,293.15,296.5882544538821,293.15,297.15,286.74968720688,297.15,293.15,297.15,293.15,742.3062478375823,33066.934579822206,-0.5100294249901369,-0.0,288.0842949057111,291.86522776361454,292.7735244005401,293.47052213150545,281.42065806603387,272.04999999999995,0.61,149.41169590643275,283.1736711064383,293.15051679789144,293.15374364192473,292.9983795238641,293.150084326157,293.1566182214433
57600.0,-33634.292458280164,1,280.7729857416292,297.15,293.15,297.1363235991857,293.15,297.15,287.0179164694569,297.15,293.15,297.15,293.15,742.2951086169506,32892.24189554282,-0.24454587960763416,-0.0,288.10614412270354,291.9268663609817,292.8388200412625,293.3826618026907,280.7736555359758,272.04999999999995,0.64,83.12356979405034,281.42065525691015,293.15028485408374,293.15070243105185,292.8048260352515,293.1490796916431,293.15148702787474
61200.0,-33341.02372110311,1,280.0,297.15,293.15,297.6774823732928,293.15,297.15,287.84530440137956,297.15,293.15,297.15,293.15,742.291936327943,32598.914799697737,-0.18301492256263416,-0.0,288.1251140844501,291.898101944892,292.9008516727468,293.1953928261345,280.0004749823162,272.04999999999995,0.6900000000000001,19.704144021739133,280.7736541844401,293.1501519338282,293.15067941779074,292.6415218785156,293.1496852204821,293.1484752808239
64800.0,-39221.38909050472,3,280.0,297.15,293.15,296.99286096838557,293.15,297.15,287.7243731438258,297.15,293.15,297.15,293.15,742.1083412319888,38478.68286412338,0.5978851493593925,-0.0,290.55103691845034,293.50703494121484,294.917076231055,295.41111075649707,280.0000630501151,272.04999999999995,0.6900000000000001,1.1328124999999996,280.00047397180407,293.15058634627053,293.1528371827534,292.5028445591848,293.1510704679857,293.1515848581975
68400.0,-46446.37972130985,2,281.0848080557045,297.15,293.15,296.7720675531881,293.15,297.15,288.16710466659947,297.15,293.15,297.15,293.15,741.9625099194004,45704.00373351079,0.4134778796604738,-0.0,293.27173847485767,295.60987217369336,297.6370185746068,298.45808524204836,281.0843501972021,271.45,0.72,0.0,280.0000661505694,293.13047269309016,293.1276607470535,292.26756641935077,293.13638967557307,293.1299175123362
72000.0,-4422.812848863564,0,281.8935505453843,297.15,293.15,296.17919230915965,293.15,297.15,288.7554495023718,297.15,293.15,297.15,293.15,786.6524195741806,3636.698672026018,-0.5382427366346482,-0.0,293.5836060200679,295.8581561488761,297.80317934449147,298.8247601590117,293.5836060200679,270.95,0.75,0.0,281.08435242810896,293.12754745389714,293.11501274453013,292.06533106813924,293.13092009630964,293.1213421617919
7200.0,0.00408855585942597,0,281.50159999646905,303.15,285.15,295.7933091946802,285.15,303.15,289.52382803070594,303.15,285.15,303.15,285.15,-2.080096587605563e-15,0.0,-0.00408855585942389,-0.0,293.1500095296435,293.1500149692397,293.1500185565699,293.150016159556,293.1500165566306,260.95,0.73,0.0,293.15,293.15,293.15,293.15,293.15,293.15
10800.0,-0.0034547540061944863,0,280.81651565956867,303.15,285.15,294.9060324218045,285.15,303.15,290.08023298418914,303.15,285.15,303.15,285.15,-5.005375861382604e-16,0.0,0.0034547540061949868,-0.0,293.1500920959785,293.1501380903562,293.15016085893546,293.1501470975007,293.1501583853381,261.45,0.73,0.0,293.15001768001724,292.71494838243933,292.32100896906843,292.19693805430467,292.3623463021067,292.10425413737676
14400.0,0.0029397913150876168,0,280.0,303.15,285.15,295.4601842538594,285.15,303.15,290.82615834891214,303.15,285.15,303.15,285.15,-7.585188177926554e-16,0.0,-0.0029397913150868583,-0.0,293.15006226198443,293.1500950052608,293.1501115792844,293.15010137666087,293.15010706768817,262.04999999999995,0.73,0.0,293.1501682124093,292.6396674505758,292.2006771964443,292.05879095053615,292.2513018484444,292.0558942978509
18000.0,0.006200361127746739,0,280.0,303.15,285.15,295.30610202726297,285.15,303.15,290.9244896929316,303.15,285.15,303.15,285.15,-9.049382818600944e-16,0.0,-0.0062003611277458345,-0.0,293.14975836323384,293.14966089343613,293.14961606332025,293.14964090007174,293.14960757379254,262.04999999999995,0.73,0.0,293.15011419875583,292.52451522898065,292.0414365504294,291.81720085646884,292.09970771806417,291.88626558001874
21600.0,-10916.860837606146,0,280.0,303.15,285.15,294.4051536297106,285.15,303.15,290.6487959224346,303.15,285.15,303.15,285.15,740.7362430268178,10193.185593748929,-17.060999169601722,-0.0,280.1628088408567,280.1628088408567,280.16280884085666,280.16280884085666,284.2688820081321,262.54999999999995,0.73,0.0,293.14956896580503,292.4377387575162,291.9123165988828,291.72665229815294,291.97791142011334,291.7445455149973
25200.0,-11677.575969389509,0,280.8128577682296,303.15,285.15,293.7585101723207,285.15,303.15,290.14101142949585,303.15,285.15,303.15,285.15,740.7145236838493,10937.317679977528,-0.45623427186946924,-0.0,280.8156474749542,280.8156474749542,280.8156474749542,280.8156474749542,283.6884990640932,262.54999999999995,0.73,0.0,280.16272195346784,290.7115300335693,290.21561673027816,290.2653434954039,290.00538307939877,290.14755296699724
28800.0,-63470.594894265705,0,280.0,297.15,293.15,292.8421488246305,293.15,297.15,290.0459480596197,297.15,293.15,297.15,293.15,825.6214795453541,62641.63429283601,3.3391218843356967,-0.0,298.2888927431948,302.10560416106125,305.9723510061195,303.0505765256166,279.98471561392347,262.54999999999995,0.77,0.9078947368421053,280.8156450638315,290.5252967508312,289.97063362956766,290.13523557186915,289.77777884771785,289.92322193163903
32400.0,-47481.510529936444,1,280.0,297.15,293.15,293.3090344254555,293.15,297.15,289.42632787789563,297.15,293.15,297.15,293.15,825.6510966873055,46655.66014827414,0.19928497500161182,-0.0,292.2923277969779,294.5916542209359,300.198526751853,298.43143702619574,280.0018314943497,263.15,0.77,53.31263371844244,279.98473535909886,293.17655731810004,293.23539614157784,291.3332877103425,293.2636016527797,293.2454984058339
36000.0,-41237.8214862513,0,281.26505459704714,297.15,293.15,293.8662174601683,293.15,297.15,289.49346938167633,297.15,293.15,297.15,293.15,741.0369378536238,40497.42780626158,-0.6432578639079006,-0.0,290.7381496708731,292.58168055019274,298.2720102220577,298.3683253026769,281.26228209231226,264.25,0.71,179.69447154471547,280.00183264789564,293.19740028572664,293.2402210584481,291.8132225295463,293.20314255252805,293.23998452261065
39600.0,-40782.20588947454,1,282.4454088882922,297.15,293.15,293.10915617965617,293.15,297.15,288.6735685538161,297.15,293.15,297.15,293.15,809.7046969546766,39972.611169384654,-0.1099768647884713,-0.0,289.6586566862723,292.24834236416586,297.07567748465976,296.05826221553394,282.43463281945657,266.45,0.6,297.03446808510637,281.262278874941,293.15839682954555,293.1636718095573,292.1575713518685,293.15890980061056,293.16326597784547
43200.0,-39492.53091834358,1,283.34831234725584,297.15,293.15,292.8460783528251,293.15,297.15,287.98885168838297,297.15,293.15,297.15,293.15,825.3556277468518,38666.39622091256,0.7790696841727023,-0.0,288.8567089767594,292.4010180131289,295.86404188288276,295.084913433816,283.3466085406143,268.15,0.63,369.4255319148936,282.43463557019413,293.15559220601875,293.1464213813942,292.5688861375684,293.1489565919333,293.16193424773195
46800.0,-40209.103983492736,1,283.8275296071033,297.15,293.15,292.01136380301125,293.15,297.15,288.58851020936424,297.15,293.15,297.15,293.15,825.8939728718801,39382.01854732455,1.1914632962984295,-0.0,289.265881075556,292.6177122380712,295.2961767434424,294.85747713168405,283.82536408785285,269.84999999999997,0.63,298.1751497005988,283.34661323232865,293.1506022890524,293.1589007678957,293.113576800814,293.150843325639,293.1585560964584
50400.0,-37307.74561625849,1,285.28688213416586,297.15,293.15,291.9917790932959,293.15,297.15,289.51018464375153,297.15,293.15,297.15,293.15,826.2754075045144,36480.46750777694,1.00270097703667,-0.0,288.01637001471653,291.7845617858821,293.4179869272369,293.5448495818415,285.26069067823505,270.95,0.63,206.07762807717899,283.8253710561842,293.15040353343636,293.1564434101677,293.04089109826634,293.1511471745907,293.158918171668
54000.0,-37046.24330000121,0,285.7119749496677,297.15,293.15,291.9797457039114,293.15,297.15,289.7269944342967,297.15,293.15,297.15,293.15,826.2425630191901,36218.075318393916,1.9254185880971364,-0.0,287.82728293801586,291.87232451427565,292.77723360196865,293.3968474003944,285.7009946844716,272.04999999999995,0.61,149.41169590643275,285.2606970830137,293.1504760956484,293.1538910362109,293.2611947356501,293.1503058227276,293.1570341306207
57600.0,-35649.95937430102,0,286.96963258339684,297.15,293.15,292.80138334265837,293.15,297.15,289.47691754482406,297.15,293.15,297.15,293.15,825.9920403937953,34802.583266738184,21.384067169040236,-0.0,287.63124633480044,291.9314034520296,292.8455383195889,293.3448079950203,287.1215101647727,272.04999999999995,0.64,83.12356979405034,285.7010060513347,293.1503947949395,293.15113830233986,293.2759601920146,293.1496096300945,293.15166159879664
61200.0,-32644.25643072071,0,287.1157750303099,297.15,293.15,292.52119561797815,293.15,297.15,289.23858923621344,297.15,293.15,297.15,293.15,825.8028386932976,31824.371881398853,-5.91828937143996,-0.0,287.44836712001995,291.8942816508867,292.888396673311,293.18540180041634,287.2579735752259,272.04999999999995,0.6900000000000001,19.704144021739133,287.1216376258557,293.1512549084039,293.1564163365905,293.30795695947563,293.15152970239865,293.15139994276643
64800.0,-38112.067059625595,2,285.75498518767125,297.15,293.15,292.9856310954285,293.15,297.15,288.25410929637263,297.15,293.15,297.15,293.15,825.7524588706525,37290.51666844093,-4.20206768598558,-0.0,289.84988938435345,293.504928213646,294.90659108200265,294.79203798795226,285.74798236087815,272.04999999999995,0.6900000000000001,1.1328124999999996,287.257939390121,293.15014629013314,293.151784532767,293.2519462139746,293.1502140730765,293.1506771540488
68400.0,-45332.51935504241,1,283.82656086328467,297.15,293.15,293.3548932077404,293.15,297.15,287.93833573323815,297.15,293.15,297.15,293.15,825.8253025983754,44508.14684060388,-1.4527881598381005,-0.0,292.77530817950435,295.61253175013957,297.6537664759017,296.99303399457955,283.8121946263665,271.45,0.72,0.0,285.7479565782958,293.14250649016293,293.1293485906161,292.78649888024637,293.1356110577723,293.12980118709356
72000.0,-4345.442206161741,0,284.6415059202034,297.15,293.15,293.9488013510145,293.15,297.15,287.60451012811654,297.15,293.15,297.15,293.15,786.6524195771216,3559.437461482238,-0.6476748976196651,-0.0,293.6058649536505,295.79993755405485,297.7153076834531,298.78106455761883,293.6058649536505,270.95,0.75,0.0,283.81218577518786,293.1270672432266,293.11858275997196,292.3323858617122,293.1321504163689,293.1232939120832
7200.0,0.004092103764141136,0,285.0675672348586,303.15,285.15,294.66459442856404,285.15,303.15,287.64177791973384,303.15,285.15,303.15,285.15,-2.0800965876055565e-15,0.0,-0.004092103764139056,-0.0,293.1500094271085,293.15001482388897,293.15001838492225,293.15001600433715,293.1500163732336,260.95,0.73,0.0,293.15,293.15,293.15,293.15,293.15,293.15
10800.0,-0.0010707575131953773,0,285.4672424454657,303.15,285.15,294.87214722378985,285.15,303.15,287.3188964397818,303.15,285.15,303.15,285.15,-5.002077697666387e-16,0.0,0.0010707575131958776,-0.0,293.1500899242844,293.1501347894882,293.1501566637814,293.1501435292231,293.1501545537973,261.45,0.73,0.0,293.15001749179163,292.7149483227852,292.32100894171026,292.1969378589789,292.3623462676954,292.1042541212252
14400.0,0.003978372740842626,0,283.7946544095638,303.15,285.15,294.76204797691867,285.15,303.15,288.1462135755763,303.15,285.15,303.15,285.15,-7.591280562342527e-16,0.0,-0.003978372740841867,-0.0,293.1500090544957,293.15001809944704,293.15002321761267,293.15001970873806,293.1500154520646,262.04999999999995,0.73,0.0,293.15016419130285,292.63966807027253,292.2006774758538,292.0587926682974,292.2513021532491,292.05589670254267
18000.0,0.014269124381027239,0,285.1254333035474,303.15,285.15,295.12333439415573,285.15,303.15,287.95314086837516,303.15,285.15,303.15,285.15,-9.071943625591203e-16,0.0,-0.014269124381026331,-0.0,293.14966838989966,293.1495315016891,293.1494675892764,293.1495035181718,293.1494556885541,262.04999999999995,0.73,0.0,293.15001781021147,292.5245191032966,292.04144414921393,291.8172090521543,292.0997150590366,291.8862744656125
21600.0,-25800.509347135205,0,285.9811024625515,303.15,285.15,296.0077006263422,285.15,303.15,288.6940271604835,303.15,285.15,303.15,285.15,740.7645749935525,24969.3700505552,90.37472158645346,-0.0,285.7008399937946,285.7008399937946,285.7008399937946,285.7008399937946,285.7008399937946,262.54999999999995,0.73,0.0,293.1494080186881,292.4377404919754,291.912327018542,291.7266509911391,291.9779208974231,291.7445604424639
